Date,AAPL,MSFT,AMZN,GOOGL,TSLA,META,JNJ,BAC,XOM,WMT
2017-04-05,33.33843231201172,59.448856353759766,45.4640007019043,42.154754638671875,19.666667938232422,140.98089599609375,98.55000305175781,19.05742073059082,56.128990173339844,20.676618576049805
2017-04-06,33.255096435546875,59.60301208496094,44.91400146484375,41.96555709838867,19.913333892822266,140.3050537109375,98.74745178222656,19.131446838378906,56.45545959472656,20.61313247680664
2017-04-07,33.181007385253906,59.55766677856445,44.74399948120117,41.816585540771484,20.16933250427246,139.91744995117188,98.64478302001953,19.049196243286133,56.285423278808594,21.037342071533203
2017-04-10,33.14166259765625,59.4216423034668,45.35200119018555,41.796722412109375,20.826000213623047,140.1758575439453,98.186767578125,18.93404769897461,56.53706359863281,21.08351707458496
2017-04-11,32.785179138183594,59.37631607055664,45.11800003051758,41.70634460449219,20.58066749572754,139.06272888183594,98.09202575683594,18.851797103881836,56.33982849121094,21.190292358398438
2017-04-12,32.82453155517578,59.14961242675781,44.811500549316406,41.78480911254883,19.78933334350586,138.72482299804688,99.0238037109375,18.629724502563477,56.42823028564453,21.19317054748535
2017-04-13,32.650917053222656,58.89571762084961,44.23350143432617,41.72124099731445,20.266666412353516,138.53598022460938,98.7000503540039,18.374738693237305,55.55773162841797,21.109487533569336
2017-04-17,32.83146667480469,59.37631607055664,45.0994987487793,42.463626861572266,20.09600067138672,140.5535125732422,99.2764892578125,18.76131248474121,55.48291778564453,21.20760154724121
2017-04-18,32.685630798339844,59.29471206665039,45.18899917602539,42.407020568847656,20.016666412353516,140.09634399414062,96.19682312011719,18.6790714263916,55.1224479675293,21.32303237915039
2017-04-19,32.56525802612305,58.97732162475586,44.959999084472656,42.53215408325195,20.368000030517578,141.3983154296875,95.8414535522461,18.70374298095703,54.741600036621094,21.37497901916504
2017-04-20,32.972686767578125,59.39445114135742,45.10300064086914,42.709434509277344,20.167333602905273,142.91896057128906,96.23628997802734,18.97517204284668,55.09524154663086,21.585641860961914
2017-04-21,32.9333381652832,60.21055221557617,44.92649841308594,42.653316497802734,20.373332977294922,142.7996826171875,96.14945983886719,18.6790714263916,54.877628326416016,21.626039505004883
2017-04-24,33.25046920776367,61.2352294921875,45.37049865722656,43.64547348022461,20.53533363342285,144.5787353515625,97.0417709350586,19.43577003479004,55.16326141357422,21.579866409301758
2017-04-25,33.45649337768555,61.588890075683594,45.38100051879883,44.137577056884766,20.91933250427246,145.59246826171875,97.46818542480469,19.723651885986328,55.58491897583008,21.657787322998047
